File order,"Variable
name",Variable type,"Len-
gth",Format,Label,Values/Format codes
793.0,ZMLTMON,Char,1.0,$ZVAR.,Imputed multiple monitors,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
794.0,ZMLTMNC,Char,1.0,$ZVAR.,Imputed multiple monitor category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
795.0,ZFLATC,Char,1.0,$ZVAR.,Imputed flat screen category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
796.0,ZLAPTPN,Char,1.0,$ZVAR.,Imputed number of laptops,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
797.0,ZLAPTPC,Char,1.0,$ZVAR.,Imputed number of laptops category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
798.0,ZPRNTRN,Char,1.0,$ZVAR.,Imputed number of printers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
799.0,ZPRNTYP,Char,1.0,$ZVAR.,Imputed type of printers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
800.0,ZSERVER,Char,1.0,$ZVAR.,Imputed dedicated servers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
801.0,ZSERVERN,Char,1.0,$ZVAR.,Imputed number of servers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
802.0,ZSERVERC,Char,1.0,$ZVAR.,Imputed number of servers category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
803.0,ZDATACNTR,Char,1.0,$ZVAR.,Imputed data center or server farm,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
804.0,ZDCNTRSFC,Char,1.0,$ZVAR.,Imputed data center or server farm sqft category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
805.0,ZTRNGRM,Char,1.0,$ZVAR.,Imputed computer-based training room,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
806.0,ZSTDNRM,Char,1.0,$ZVAR.,Imputed student or public computer center,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
807.0,ZWBOARDS,Char,1.0,$ZVAR.,Imputed interactive whiteboards,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
808.0,ZTVVIDEO,Char,1.0,$ZVAR.,Imputed TV or video displays,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
809.0,ZTVVIDEON,Char,1.0,$ZVAR.,Imputed number of TV or video displays,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
810.0,ZRGSTR,Char,1.0,$ZVAR.,Imputed cash registers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
811.0,ZRGSTRN,Char,1.0,$ZVAR.,Imputed number of cash registers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
812.0,ZCOPIER,Char,1.0,$ZVAR.,Imputed photocopiers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
813.0,ZCOPIERN,Char,1.0,$ZVAR.,Imputed number of photocopiers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
814.0,ZFAX,Char,1.0,$ZVAR.,Imputed FAX machines,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
815.0,ZLTOHRP,Char,1.0,$ZVAR.,Imputed percent lit when open,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
816.0,ZLOHRPC,Char,1.0,$ZVAR.,Imputed lit when open category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
817.0,ZLTNR24,Char,1.0,$ZVAR.,Imputed lights off during 24 hours,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
818.0,ZLTNHRP,Char,1.0,$ZVAR.,Imputed percent lit off hours,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
819.0,ZLNHRPC,Char,1.0,$ZVAR.,Imputed lit off hours category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
820.0,ZRDLTNF,Char,1.0,$ZVAR.,Imputed lighting reduced during off hours,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
821.0,ZFLUOR,Char,1.0,$ZVAR.,Imputed fluorescent bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
822.0,ZCFLR,Char,1.0,$ZVAR.,Imputed compact fluorescent bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
823.0,ZBULB,Char,1.0,$ZVAR.,Imputed incandescent bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
824.0,ZHALO,Char,1.0,$ZVAR.,Imputed halogen bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
825.0,ZHID,Char,1.0,$ZVAR.,Imputed high intensity discharge (HID) bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
826.0,ZLED,Char,1.0,$ZVAR.,Imputed light-emitting diode (LED) bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
827.0,ZOTLT,Char,1.0,$ZVAR.,Imputed other type of bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
828.0,ZFLUORP,Char,1.0,$ZVAR.,Imputed percent lit by fluorescent,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
829.0,ZCFLRP,Char,1.0,$ZVAR.,Imputed percent lit by compact fluorescent,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
830.0,ZBULBP,Char,1.0,$ZVAR.,Imputed percent lit by incandescent,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
831.0,ZHALOP,Char,1.0,$ZVAR.,Imputed percent lit by halogen,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
832.0,ZHIDP,Char,1.0,$ZVAR.,Imputed percent lit by HID,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
833.0,ZLEDP,Char,1.0,$ZVAR.,Imputed percent lit by LED,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
834.0,ZOTLTP,Char,1.0,$ZVAR.,Imputed percent lit by other lighting,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
835.0,ZEMCSLT,Char,1.0,$ZVAR.,Imputed BAS controls lighting,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
836.0,ZSCHED,Char,1.0,$ZVAR.,Imputed light scheduling,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
837.0,ZOCSN,Char,1.0,$ZVAR.,Imputed occupancy sensors,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
838.0,ZDIM,Char,1.0,$ZVAR.,Imputed multi-level lighting or dimming,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
839.0,ZDAYHARV,Char,1.0,$ZVAR.,Imputed daylight harvesting,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
840.0,ZTRIM,Char,1.0,$ZVAR.,Imputed high-end trimming or light-level tuning,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
841.0,ZPLGCTRL,Char,1.0,$ZVAR.,Imputed plug load control,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
842.0,ZDRLGHT,Char,1.0,$ZVAR.,Imputed demand responsive lighting,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
843.0,ZLTEXPC,Char,1.0,$ZVAR.,Imputed percent of exterior lighted,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
844.0,ZPKLT,Char,1.0,$ZVAR.,Imputed lighted parking area,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
845.0,ZWINTYP,Char,1.0,$ZVAR.,Imputed window glass type,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
846.0,ZTINT,Char,1.0,$ZVAR.,Imputed tinted window glass,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
847.0,ZREFL,Char,1.0,$ZVAR.,Imputed reflective window glass,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
848.0,ZAWN,Char,1.0,$ZVAR.,Imputed external overhangs or awnings,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
849.0,ZSKYLT,Char,1.0,$ZVAR.,Imputed skylights or atriums,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
850.0,ZDAYLTP,Char,1.0,$ZVAR.,Imputed percent daylight,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'"
851.0,FINALWT,Num,8.0,,Final full sample building weight,
852.0,FINALWT1,Num,8.0,,Final replicate weight 1,
853.0,FINALWT2,Num,8.0,,Final replicate weight 2,
854.0,FINALWT3,Num,8.0,,Final replicate weight 3,
855.0,FINALWT4,Num,8.0,,Final replicate weight 4,
856.0,FINALWT5,Num,8.0,,Final replicate weight 5,
857.0,FINALWT6,Num,8.0,,Final replicate weight 6,
858.0,FINALWT7,Num,8.0,,Final replicate weight 7,
859.0,FINALWT8,Num,8.0,,Final replicate weight 8,
860.0,FINALWT9,Num,8.0,,Final replicate weight 9,
861.0,FINALWT10,Num,8.0,,Final replicate weight 10,
862.0,FINALWT11,Num,8.0,,Final replicate weight 11,
863.0,FINALWT12,Num,8.0,,Final replicate weight 12,
864.0,FINALWT13,Num,8.0,,Final replicate weight 13,
865.0,FINALWT14,Num,8.0,,Final replicate weight 14,
866.0,FINALWT15,Num,8.0,,Final replicate weight 15,
867.0,FINALWT16,Num,8.0,,Final replicate weight 16,
868.0,FINALWT17,Num,8.0,,Final replicate weight 17,
869.0,FINALWT18,Num,8.0,,Final replicate weight 18,
870.0,FINALWT19,Num,8.0,,Final replicate weight 19,
871.0,FINALWT20,Num,8.0,,Final replicate weight 20,
872.0,FINALWT21,Num,8.0,,Final replicate weight 21,
873.0,FINALWT22,Num,8.0,,Final replicate weight 22,
874.0,FINALWT23,Num,8.0,,Final replicate weight 23,
875.0,FINALWT24,Num,8.0,,Final replicate weight 24,
876.0,FINALWT25,Num,8.0,,Final replicate weight 25,
877.0,FINALWT26,Num,8.0,,Final replicate weight 26,
878.0,FINALWT27,Num,8.0,,Final replicate weight 27,
879.0,FINALWT28,Num,8.0,,Final replicate weight 28,
880.0,FINALWT29,Num,8.0,,Final replicate weight 29,
881.0,FINALWT30,Num,8.0,,Final replicate weight 30,
882.0,FINALWT31,Num,8.0,,Final replicate weight 31,
883.0,FINALWT32,Num,8.0,,Final replicate weight 32,
884.0,FINALWT33,Num,8.0,,Final replicate weight 33,
885.0,FINALWT34,Num,8.0,,Final replicate weight 34,
886.0,FINALWT35,Num,8.0,,Final replicate weight 35,
887.0,FINALWT36,Num,8.0,,Final replicate weight 36,
888.0,FINALWT37,Num,8.0,,Final replicate weight 37,
889.0,FINALWT38,Num,8.0,,Final replicate weight 38,
890.0,FINALWT39,Num,8.0,,Final replicate weight 39,
891.0,FINALWT40,Num,8.0,,Final replicate weight 40,
892.0,FINALWT41,Num,8.0,,Final replicate weight 41,
893.0,FINALWT42,Num,8.0,,Final replicate weight 42,
894.0,FINALWT43,Num,8.0,,Final replicate weight 43,
895.0,FINALWT44,Num,8.0,,Final replicate weight 44,
896.0,FINALWT45,Num,8.0,,Final replicate weight 45,
897.0,FINALWT46,Num,8.0,,Final replicate weight 46,
898.0,FINALWT47,Num,8.0,,Final replicate weight 47,
899.0,FINALWT48,Num,8.0,,Final replicate weight 48,
900.0,FINALWT49,Num,8.0,,Final replicate weight 49,
901.0,FINALWT50,Num,8.0,,Final replicate weight 50,
902.0,FINALWT51,Num,8.0,,Final replicate weight 51,
903.0,FINALWT52,Num,8.0,,Final replicate weight 52,
904.0,FINALWT53,Num,8.0,,Final replicate weight 53,
905.0,FINALWT54,Num,8.0,,Final replicate weight 54,
906.0,FINALWT55,Num,8.0,,Final replicate weight 55,
907.0,FINALWT56,Num,8.0,,Final replicate weight 56,
908.0,FINALWT57,Num,8.0,,Final replicate weight 57,
909.0,FINALWT58,Num,8.0,,Final replicate weight 58,
910.0,FINALWT59,Num,8.0,,Final replicate weight 59,
911.0,FINALWT60,Num,8.0,,Final replicate weight 60,
912.0,FINALWT61,Num,8.0,,Final replicate weight 61,
913.0,FINALWT62,Num,8.0,,Final replicate weight 62,
914.0,FINALWT63,Num,8.0,,Final replicate weight 63,
915.0,FINALWT64,Num,8.0,,Final replicate weight 64,
916.0,FINALWT65,Num,8.0,,Final replicate weight 65,
917.0,FINALWT66,Num,8.0,,Final replicate weight 66,
918.0,FINALWT67,Num,8.0,,Final replicate weight 67,
919.0,FINALWT68,Num,8.0,,Final replicate weight 68,
920.0,FINALWT69,Num,8.0,,Final replicate weight 69,
921.0,FINALWT70,Num,8.0,,Final replicate weight 70,
922.0,FINALWT71,Num,8.0,,Final replicate weight 71,
923.0,FINALWT72,Num,8.0,,Final replicate weight 72,
924.0,FINALWT73,Num,8.0,,Final replicate weight 73,
925.0,FINALWT74,Num,8.0,,Final replicate weight 74,
926.0,FINALWT75,Num,8.0,,Final replicate weight 75,
927.0,FINALWT76,Num,8.0,,Final replicate weight 76,
928.0,FINALWT77,Num,8.0,,Final replicate weight 77,
929.0,FINALWT78,Num,8.0,,Final replicate weight 78,
930.0,FINALWT79,Num,8.0,,Final replicate weight 79,
931.0,FINALWT80,Num,8.0,,Final replicate weight 80,
932.0,FINALWT81,Num,8.0,,Final replicate weight 81,
933.0,FINALWT82,Num,8.0,,Final replicate weight 82,
934.0,FINALWT83,Num,8.0,,Final replicate weight 83,
935.0,FINALWT84,Num,8.0,,Final replicate weight 84,
936.0,FINALWT85,Num,8.0,,Final replicate weight 85,
937.0,FINALWT86,Num,8.0,,Final replicate weight 86,
938.0,FINALWT87,Num,8.0,,Final replicate weight 87,
939.0,FINALWT88,Num,8.0,,Final replicate weight 88,
940.0,FINALWT89,Num,8.0,,Final replicate weight 89,
941.0,FINALWT90,Num,8.0,,Final replicate weight 90,
942.0,FINALWT91,Num,8.0,,Final replicate weight 91,
943.0,FINALWT92,Num,8.0,,Final replicate weight 92,
944.0,FINALWT93,Num,8.0,,Final replicate weight 93,
945.0,FINALWT94,Num,8.0,,Final replicate weight 94,
946.0,FINALWT95,Num,8.0,,Final replicate weight 95,
947.0,FINALWT96,Num,8.0,,Final replicate weight 96,
948.0,FINALWT97,Num,8.0,,Final replicate weight 97,
949.0,FINALWT98,Num,8.0,,Final replicate weight 98,
950.0,FINALWT99,Num,8.0,,Final replicate weight 99,
951.0,FINALWT100,Num,8.0,,Final replicate weight 100,
952.0,FINALWT101,Num,8.0,,Final replicate weight 101,
953.0,FINALWT102,Num,8.0,,Final replicate weight 102,
954.0,FINALWT103,Num,8.0,,Final replicate weight 103,
955.0,FINALWT104,Num,8.0,,Final replicate weight 104,
956.0,FINALWT105,Num,8.0,,Final replicate weight 105,
957.0,FINALWT106,Num,8.0,,Final replicate weight 106,
958.0,FINALWT107,Num,8.0,,Final replicate weight 107,
959.0,FINALWT108,Num,8.0,,Final replicate weight 108,
960.0,FINALWT109,Num,8.0,,Final replicate weight 109,
961.0,FINALWT110,Num,8.0,,Final replicate weight 110,
962.0,FINALWT111,Num,8.0,,Final replicate weight 111,
963.0,FINALWT112,Num,8.0,,Final replicate weight 112,
964.0,FINALWT113,Num,8.0,,Final replicate weight 113,
965.0,FINALWT114,Num,8.0,,Final replicate weight 114,
966.0,FINALWT115,Num,8.0,,Final replicate weight 115,
967.0,FINALWT116,Num,8.0,,Final replicate weight 116,
968.0,FINALWT117,Num,8.0,,Final replicate weight 117,
969.0,FINALWT118,Num,8.0,,Final replicate weight 118,
970.0,FINALWT119,Num,8.0,,Final replicate weight 119,
971.0,FINALWT120,Num,8.0,,Final replicate weight 120,
972.0,FINALWT121,Num,8.0,,Final replicate weight 121,
973.0,FINALWT122,Num,8.0,,Final replicate weight 122,
974.0,FINALWT123,Num,8.0,,Final replicate weight 123,
975.0,FINALWT124,Num,8.0,,Final replicate weight 124,
976.0,FINALWT125,Num,8.0,,Final replicate weight 125,
977.0,FINALWT126,Num,8.0,,Final replicate weight 126,
978.0,FINALWT127,Num,8.0,,Final replicate weight 127,
979.0,FINALWT128,Num,8.0,,Final replicate weight 128,
980.0,FINALWT129,Num,8.0,,Final replicate weight 129,
981.0,FINALWT130,Num,8.0,,Final replicate weight 130,
982.0,FINALWT131,Num,8.0,,Final replicate weight 131,
983.0,FINALWT132,Num,8.0,,Final replicate weight 132,
984.0,FINALWT133,Num,8.0,,Final replicate weight 133,
985.0,FINALWT134,Num,8.0,,Final replicate weight 134,
986.0,FINALWT135,Num,8.0,,Final replicate weight 135,
987.0,FINALWT136,Num,8.0,,Final replicate weight 136,
988.0,FINALWT137,Num,8.0,,Final replicate weight 137,
989.0,FINALWT138,Num,8.0,,Final replicate weight 138,
990.0,FINALWT139,Num,8.0,,Final replicate weight 139,
991.0,FINALWT140,Num,8.0,,Final replicate weight 140,
992.0,FINALWT141,Num,8.0,,Final replicate weight 141,
993.0,FINALWT142,Num,8.0,,Final replicate weight 142,
994.0,FINALWT143,Num,8.0,,Final replicate weight 143,
995.0,FINALWT144,Num,8.0,,Final replicate weight 144,
996.0,FINALWT145,Num,8.0,,Final replicate weight 145,
997.0,FINALWT146,Num,8.0,,Final replicate weight 146,
998.0,FINALWT147,Num,8.0,,Final replicate weight 147,
999.0,FINALWT148,Num,8.0,,Final replicate weight 148,
1000.0,FINALWT149,Num,8.0,,Final replicate weight 149,
1001.0,FINALWT150,Num,8.0,,Final replicate weight 150,
1002.0,FINALWT151,Num,8.0,,Final replicate weight 151,
1003.0,FINALWT152,Num,8.0,,Final replicate weight 152,
1004.0,FINALWT153,Num,8.0,,Final replicate weight 153,
1005.0,FINALWT154,Num,8.0,,Final replicate weight 154,
1006.0,FINALWT155,Num,8.0,,Final replicate weight 155,
1007.0,FINALWT156,Num,8.0,,Final replicate weight 156,
1008.0,FINALWT157,Num,8.0,,Final replicate weight 157,
1009.0,FINALWT158,Num,8.0,,Final replicate weight 158,
1010.0,FINALWT159,Num,8.0,,Final replicate weight 159,
1011.0,FINALWT160,Num,8.0,,Final replicate weight 160,
1012.0,FINALWT161,Num,8.0,,Final replicate weight 161,
1013.0,FINALWT162,Num,8.0,,Final replicate weight 162,
1014.0,FINALWT163,Num,8.0,,Final replicate weight 163,
1015.0,FINALWT164,Num,8.0,,Final replicate weight 164,
1016.0,FINALWT165,Num,8.0,,Final replicate weight 165,
1017.0,FINALWT166,Num,8.0,,Final replicate weight 166,
1018.0,FINALWT167,Num,8.0,,Final replicate weight 167,
1019.0,FINALWT168,Num,8.0,,Final replicate weight 168,
1020.0,FINALWT169,Num,8.0,,Final replicate weight 169,
1021.0,FINALWT170,Num,8.0,,Final replicate weight 170,
1022.0,FINALWT171,Num,8.0,,Final replicate weight 171,
1023.0,FINALWT172,Num,8.0,,Final replicate weight 172,
1024.0,FINALWT173,Num,8.0,,Final replicate weight 173,
1025.0,FINALWT174,Num,8.0,,Final replicate weight 174,
1026.0,FINALWT175,Num,8.0,,Final replicate weight 175,
1027.0,FINALWT176,Num,8.0,,Final replicate weight 176,
1028.0,FINALWT177,Num,8.0,,Final replicate weight 177,
1029.0,FINALWT178,Num,8.0,,Final replicate weight 178,
1030.0,FINALWT179,Num,8.0,,Final replicate weight 179,
1031.0,FINALWT180,Num,8.0,,Final replicate weight 180,
1032.0,FINALWT181,Num,8.0,,Final replicate weight 181,
1033.0,FINALWT182,Num,8.0,,Final replicate weight 182,
1034.0,FINALWT183,Num,8.0,,Final replicate weight 183,
1035.0,FINALWT184,Num,8.0,,Final replicate weight 184,
1036.0,FINALWT185,Num,8.0,,Final replicate weight 185,
1037.0,FINALWT186,Num,8.0,,Final replicate weight 186,
1038.0,FINALWT187,Num,8.0,,Final replicate weight 187,
1039.0,FINALWT188,Num,8.0,,Final replicate weight 188,
1040.0,FINALWT189,Num,8.0,,Final replicate weight 189,
1041.0,FINALWT190,Num,8.0,,Final replicate weight 190,
1042.0,FINALWT191,Num,8.0,,Final replicate weight 191,
1043.0,FINALWT192,Num,8.0,,Final replicate weight 192,
1044.0,FINALWT193,Num,8.0,,Final replicate weight 193,
1045.0,FINALWT194,Num,8.0,,Final replicate weight 194,
1046.0,FINALWT195,Num,8.0,,Final replicate weight 195,
1047.0,FINALWT196,Num,8.0,,Final replicate weight 196,
1048.0,FINALWT197,Num,8.0,,Final replicate weight 197,
1049.0,HDD65,Num,8.0,,Heating degree days (base 65),
1050.0,CDD65,Num,8.0,,Cooling degree days (base 65),
1051.0,MFUSED,Char,1.0,$YESNO.,Any major fuel used,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1052.0,MFBTU,Num,8.0,,Annual major fuel consumption (thous Btu),
1053.0,MFEXP,Num,8.0,,Annual major fuel expenditures ($),
1054.0,ELCNS,Num,8.0,,Annual electricity consumption (kWh),
1055.0,ELBTU,Num,8.0,,Annual electricity consumption (thous Btu),
1056.0,ELEXP,Num,8.0,,Annual electricity expenditures ($),
1057.0,NGCNS,Num,8.0,,Annual natural gas consumption (ccf),
1058.0,NGBTU,Num,8.0,,Annual natural gas consumption (thous Btu),
1059.0,NGEXP,Num,8.0,,Annual natural gas expenditures ($),
1060.0,FKCNS,Num,8.0,,Annual fuel oil consumption (gallons),
1061.0,FKBTU,Num,8.0,,Annual fuel oil consumption (thous Btu),
1062.0,FKEXP,Num,8.0,,Annual fuel oil expenditures ($),
1063.0,DHUSED,Char,1.0,$YESNO.,District heat (steam or hot water) used,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1064.0,DHHT1,Char,1.0,$YESNO.,District heat used for main heating,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1065.0,DHHT2,Char,1.0,$YESNO.,District heat used for secondary heating,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1066.0,DHCOOL,Char,1.0,$YESNO.,District heat used for cooling,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1067.0,DHCOOK,Char,1.0,$YESNO.,District heat used for cooking,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1068.0,DHWATR,Char,1.0,$YESNO.,District heat used for water heating,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1069.0,DHMANU,Char,1.0,$YESNO.,District heat used for manufacturing,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1070.0,DHOTH,Char,1.0,$YESNO.,District heat used for some other use,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable"
1071.0,DHCNS,Num,8.0,,Annual district heat consumption (thous lbs),
1072.0,DHBTU,Num,8.0,,Annual district heat consumption (thous Btu),
1073.0,DHEXP,Num,8.0,,Annual district heat expenditures ($),
1074.0,ZMFBTU,Char,1.0,$ZVARCE.,Imputed major fuels consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'"
1075.0,ZMFEXP,Char,1.0,$ZVARCE.,Imputed major fuels expenditures,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'"
1076.0,ZELCNS,Char,1.0,$ZVARCE.,Imputed electricity consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'"
1077.0,ZELEXP,Char,1.0,$ZVARCE.,Imputed electricity expenditures,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'"
1078.0,ZNGCNS,Char,1.0,$ZVARCE.,Imputed natural gas consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'"
1079.0,ZNGEXP,Char,1.0,$ZVARCE.,Imputed natural gas expenditures,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'"
1080.0,ZFKCNS,Char,1.0,$ZVARCE.,Imputed fuel oil consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'"
1081.0,ZFKEXP,Char,1.0,$ZVARCE.,Imputed fuel oil expenditures,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'"
