CATEOGORIES,File order,"Variable
name",Variable type,"Len-
gth",Format,Label,Values/Format codes,
get rid of,798,ZPRNTRN,Char,1,$ZVAR.,Imputed number of printers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,799,ZPRNTYP,Char,1,$ZVAR.,Imputed type of printers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,800,ZSERVER,Char,1,$ZVAR.,Imputed dedicated servers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,801,ZSERVERN,Char,1,$ZVAR.,Imputed number of servers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,802,ZSERVERC,Char,1,$ZVAR.,Imputed number of servers category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,803,ZDATACNTR,Char,1,$ZVAR.,Imputed data center or server farm,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,804,ZDCNTRSFC,Char,1,$ZVAR.,Imputed data center or server farm sqft category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,805,ZTRNGRM,Char,1,$ZVAR.,Imputed computer-based training room,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,806,ZSTDNRM,Char,1,$ZVAR.,Imputed student or public computer center,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,807,ZWBOARDS,Char,1,$ZVAR.,Imputed interactive whiteboards,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,808,ZTVVIDEO,Char,1,$ZVAR.,Imputed TV or video displays,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,809,ZTVVIDEON,Char,1,$ZVAR.,Imputed number of TV or video displays,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,810,ZRGSTR,Char,1,$ZVAR.,Imputed cash registers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,811,ZRGSTRN,Char,1,$ZVAR.,Imputed number of cash registers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,812,ZCOPIER,Char,1,$ZVAR.,Imputed photocopiers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,813,ZCOPIERN,Char,1,$ZVAR.,Imputed number of photocopiers,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,814,ZFAX,Char,1,$ZVAR.,Imputed FAX machines,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,815,ZLTOHRP,Char,1,$ZVAR.,Imputed percent lit when open,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,816,ZLOHRPC,Char,1,$ZVAR.,Imputed lit when open category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,817,ZLTNR24,Char,1,$ZVAR.,Imputed lights off during 24 hours,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,818,ZLTNHRP,Char,1,$ZVAR.,Imputed percent lit off hours,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,819,ZLNHRPC,Char,1,$ZVAR.,Imputed lit off hours category,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,820,ZRDLTNF,Char,1,$ZVAR.,Imputed lighting reduced during off hours,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,821,ZFLUOR,Char,1,$ZVAR.,Imputed fluorescent bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,822,ZCFLR,Char,1,$ZVAR.,Imputed compact fluorescent bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,823,ZBULB,Char,1,$ZVAR.,Imputed incandescent bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,824,ZHALO,Char,1,$ZVAR.,Imputed halogen bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,825,ZHID,Char,1,$ZVAR.,Imputed high intensity discharge (HID) bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,826,ZLED,Char,1,$ZVAR.,Imputed light-emitting diode (LED) bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,827,ZOTLT,Char,1,$ZVAR.,Imputed other type of bulbs,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,828,ZFLUORP,Char,1,$ZVAR.,Imputed percent lit by fluorescent,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,829,ZCFLRP,Char,1,$ZVAR.,Imputed percent lit by compact fluorescent,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,830,ZBULBP,Char,1,$ZVAR.,Imputed percent lit by incandescent,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,831,ZHALOP,Char,1,$ZVAR.,Imputed percent lit by halogen,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,832,ZHIDP,Char,1,$ZVAR.,Imputed percent lit by HID,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,833,ZLEDP,Char,1,$ZVAR.,Imputed percent lit by LED,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,834,ZOTLTP,Char,1,$ZVAR.,Imputed percent lit by other lighting,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,835,ZEMCSLT,Char,1,$ZVAR.,Imputed BAS controls lighting,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,836,ZSCHED,Char,1,$ZVAR.,Imputed light scheduling,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,837,ZOCSN,Char,1,$ZVAR.,Imputed occupancy sensors,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,838,ZDIM,Char,1,$ZVAR.,Imputed multi-level lighting or dimming,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,839,ZDAYHARV,Char,1,$ZVAR.,Imputed daylight harvesting,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,840,ZTRIM,Char,1,$ZVAR.,Imputed high-end trimming or light-level tuning,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,841,ZPLGCTRL,Char,1,$ZVAR.,Imputed plug load control,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,842,ZDRLGHT,Char,1,$ZVAR.,Imputed demand responsive lighting,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,843,ZLTEXPC,Char,1,$ZVAR.,Imputed percent of exterior lighted,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,844,ZPKLT,Char,1,$ZVAR.,Imputed lighted parking area,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,845,ZWINTYP,Char,1,$ZVAR.,Imputed window glass type,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,846,ZTINT,Char,1,$ZVAR.,Imputed tinted window glass,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,847,ZREFL,Char,1,$ZVAR.,Imputed reflective window glass,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,848,ZAWN,Char,1,$ZVAR.,Imputed external overhangs or awnings,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,849,ZSKYLT,Char,1,$ZVAR.,Imputed skylights or atriums,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,850,ZDAYLTP,Char,1,$ZVAR.,Imputed percent daylight,"'0' = 'Reported'
'1' = 'Imputed'
'2' = 'Estimated'
'8' = 'Missing'
'9' = 'Inapplicable'",
get rid of,851,FINALWT,Num,8,,Final full sample building weight,,
get rid of,852,FINALWT1,Num,8,,Final replicate weight 1,,
get rid of,853,FINALWT2,Num,8,,Final replicate weight 2,,
get rid of,854,FINALWT3,Num,8,,Final replicate weight 3,,
get rid of,855,FINALWT4,Num,8,,Final replicate weight 4,,
get rid of,856,FINALWT5,Num,8,,Final replicate weight 5,,
get rid of,857,FINALWT6,Num,8,,Final replicate weight 6,,
get rid of,858,FINALWT7,Num,8,,Final replicate weight 7,,
get rid of,859,FINALWT8,Num,8,,Final replicate weight 8,,
get rid of,860,FINALWT9,Num,8,,Final replicate weight 9,,
get rid of,861,FINALWT10,Num,8,,Final replicate weight 10,,
get rid of,862,FINALWT11,Num,8,,Final replicate weight 11,,
get rid of,863,FINALWT12,Num,8,,Final replicate weight 12,,
get rid of,864,FINALWT13,Num,8,,Final replicate weight 13,,
get rid of,865,FINALWT14,Num,8,,Final replicate weight 14,,
get rid of,866,FINALWT15,Num,8,,Final replicate weight 15,,
get rid of,867,FINALWT16,Num,8,,Final replicate weight 16,,
get rid of,868,FINALWT17,Num,8,,Final replicate weight 17,,
get rid of,869,FINALWT18,Num,8,,Final replicate weight 18,,
get rid of,870,FINALWT19,Num,8,,Final replicate weight 19,,
get rid of,871,FINALWT20,Num,8,,Final replicate weight 20,,
get rid of,872,FINALWT21,Num,8,,Final replicate weight 21,,
get rid of,873,FINALWT22,Num,8,,Final replicate weight 22,,
get rid of,874,FINALWT23,Num,8,,Final replicate weight 23,,
get rid of,875,FINALWT24,Num,8,,Final replicate weight 24,,
get rid of,876,FINALWT25,Num,8,,Final replicate weight 25,,
get rid of,877,FINALWT26,Num,8,,Final replicate weight 26,,
get rid of,878,FINALWT27,Num,8,,Final replicate weight 27,,
get rid of,879,FINALWT28,Num,8,,Final replicate weight 28,,
get rid of,880,FINALWT29,Num,8,,Final replicate weight 29,,
get rid of,881,FINALWT30,Num,8,,Final replicate weight 30,,
get rid of,882,FINALWT31,Num,8,,Final replicate weight 31,,
get rid of,883,FINALWT32,Num,8,,Final replicate weight 32,,
get rid of,884,FINALWT33,Num,8,,Final replicate weight 33,,
get rid of,885,FINALWT34,Num,8,,Final replicate weight 34,,
get rid of,886,FINALWT35,Num,8,,Final replicate weight 35,,
get rid of,887,FINALWT36,Num,8,,Final replicate weight 36,,
get rid of,888,FINALWT37,Num,8,,Final replicate weight 37,,
get rid of,889,FINALWT38,Num,8,,Final replicate weight 38,,
get rid of,890,FINALWT39,Num,8,,Final replicate weight 39,,
get rid of,891,FINALWT40,Num,8,,Final replicate weight 40,,
get rid of,892,FINALWT41,Num,8,,Final replicate weight 41,,
get rid of,893,FINALWT42,Num,8,,Final replicate weight 42,,
get rid of,894,FINALWT43,Num,8,,Final replicate weight 43,,
get rid of,895,FINALWT44,Num,8,,Final replicate weight 44,,
get rid of,896,FINALWT45,Num,8,,Final replicate weight 45,,
get rid of,897,FINALWT46,Num,8,,Final replicate weight 46,,
get rid of,898,FINALWT47,Num,8,,Final replicate weight 47,,
get rid of,899,FINALWT48,Num,8,,Final replicate weight 48,,
get rid of,900,FINALWT49,Num,8,,Final replicate weight 49,,
get rid of,901,FINALWT50,Num,8,,Final replicate weight 50,,
get rid of,902,FINALWT51,Num,8,,Final replicate weight 51,,
get rid of,903,FINALWT52,Num,8,,Final replicate weight 52,,
get rid of,904,FINALWT53,Num,8,,Final replicate weight 53,,
get rid of,905,FINALWT54,Num,8,,Final replicate weight 54,,
get rid of,906,FINALWT55,Num,8,,Final replicate weight 55,,
get rid of,907,FINALWT56,Num,8,,Final replicate weight 56,,
get rid of,908,FINALWT57,Num,8,,Final replicate weight 57,,
get rid of,909,FINALWT58,Num,8,,Final replicate weight 58,,
get rid of,910,FINALWT59,Num,8,,Final replicate weight 59,,
get rid of,911,FINALWT60,Num,8,,Final replicate weight 60,,
get rid of,912,FINALWT61,Num,8,,Final replicate weight 61,,
get rid of,913,FINALWT62,Num,8,,Final replicate weight 62,,
get rid of,914,FINALWT63,Num,8,,Final replicate weight 63,,
get rid of,915,FINALWT64,Num,8,,Final replicate weight 64,,
get rid of,916,FINALWT65,Num,8,,Final replicate weight 65,,
get rid of,917,FINALWT66,Num,8,,Final replicate weight 66,,
get rid of,918,FINALWT67,Num,8,,Final replicate weight 67,,
get rid of,919,FINALWT68,Num,8,,Final replicate weight 68,,
get rid of,920,FINALWT69,Num,8,,Final replicate weight 69,,
get rid of,921,FINALWT70,Num,8,,Final replicate weight 70,,
get rid of,922,FINALWT71,Num,8,,Final replicate weight 71,,
get rid of,923,FINALWT72,Num,8,,Final replicate weight 72,,
get rid of,924,FINALWT73,Num,8,,Final replicate weight 73,,
get rid of,925,FINALWT74,Num,8,,Final replicate weight 74,,
get rid of,926,FINALWT75,Num,8,,Final replicate weight 75,,
get rid of,927,FINALWT76,Num,8,,Final replicate weight 76,,
get rid of,928,FINALWT77,Num,8,,Final replicate weight 77,,
get rid of,929,FINALWT78,Num,8,,Final replicate weight 78,,
get rid of,930,FINALWT79,Num,8,,Final replicate weight 79,,
get rid of,931,FINALWT80,Num,8,,Final replicate weight 80,,
get rid of,932,FINALWT81,Num,8,,Final replicate weight 81,,
get rid of,933,FINALWT82,Num,8,,Final replicate weight 82,,
get rid of,934,FINALWT83,Num,8,,Final replicate weight 83,,
get rid of,935,FINALWT84,Num,8,,Final replicate weight 84,,
get rid of,936,FINALWT85,Num,8,,Final replicate weight 85,,
get rid of,937,FINALWT86,Num,8,,Final replicate weight 86,,
get rid of,938,FINALWT87,Num,8,,Final replicate weight 87,,
get rid of,939,FINALWT88,Num,8,,Final replicate weight 88,,
get rid of,940,FINALWT89,Num,8,,Final replicate weight 89,,
get rid of,941,FINALWT90,Num,8,,Final replicate weight 90,,
get rid of,942,FINALWT91,Num,8,,Final replicate weight 91,,
get rid of,943,FINALWT92,Num,8,,Final replicate weight 92,,
get rid of,944,FINALWT93,Num,8,,Final replicate weight 93,,
get rid of,945,FINALWT94,Num,8,,Final replicate weight 94,,
get rid of,946,FINALWT95,Num,8,,Final replicate weight 95,,
get rid of,947,FINALWT96,Num,8,,Final replicate weight 96,,
get rid of,948,FINALWT97,Num,8,,Final replicate weight 97,,
get rid of,949,FINALWT98,Num,8,,Final replicate weight 98,,
get rid of,950,FINALWT99,Num,8,,Final replicate weight 99,,
get rid of,951,FINALWT100,Num,8,,Final replicate weight 100,,
get rid of,952,FINALWT101,Num,8,,Final replicate weight 101,,
get rid of,953,FINALWT102,Num,8,,Final replicate weight 102,,
get rid of,954,FINALWT103,Num,8,,Final replicate weight 103,,
get rid of,955,FINALWT104,Num,8,,Final replicate weight 104,,
get rid of,956,FINALWT105,Num,8,,Final replicate weight 105,,
get rid of,957,FINALWT106,Num,8,,Final replicate weight 106,,
get rid of,958,FINALWT107,Num,8,,Final replicate weight 107,,
get rid of,959,FINALWT108,Num,8,,Final replicate weight 108,,
get rid of,960,FINALWT109,Num,8,,Final replicate weight 109,,
get rid of,961,FINALWT110,Num,8,,Final replicate weight 110,,
get rid of,962,FINALWT111,Num,8,,Final replicate weight 111,,
get rid of,963,FINALWT112,Num,8,,Final replicate weight 112,,
get rid of,964,FINALWT113,Num,8,,Final replicate weight 113,,
get rid of,965,FINALWT114,Num,8,,Final replicate weight 114,,
get rid of,966,FINALWT115,Num,8,,Final replicate weight 115,,
get rid of,967,FINALWT116,Num,8,,Final replicate weight 116,,
get rid of,968,FINALWT117,Num,8,,Final replicate weight 117,,
get rid of,969,FINALWT118,Num,8,,Final replicate weight 118,,
get rid of,970,FINALWT119,Num,8,,Final replicate weight 119,,
get rid of,971,FINALWT120,Num,8,,Final replicate weight 120,,
get rid of,972,FINALWT121,Num,8,,Final replicate weight 121,,
get rid of,973,FINALWT122,Num,8,,Final replicate weight 122,,
get rid of,974,FINALWT123,Num,8,,Final replicate weight 123,,
get rid of,975,FINALWT124,Num,8,,Final replicate weight 124,,
get rid of,976,FINALWT125,Num,8,,Final replicate weight 125,,
get rid of,977,FINALWT126,Num,8,,Final replicate weight 126,,
get rid of,978,FINALWT127,Num,8,,Final replicate weight 127,,
get rid of,979,FINALWT128,Num,8,,Final replicate weight 128,,
get rid of,980,FINALWT129,Num,8,,Final replicate weight 129,,
get rid of,981,FINALWT130,Num,8,,Final replicate weight 130,,
get rid of,982,FINALWT131,Num,8,,Final replicate weight 131,,
get rid of,983,FINALWT132,Num,8,,Final replicate weight 132,,
get rid of,984,FINALWT133,Num,8,,Final replicate weight 133,,
get rid of,985,FINALWT134,Num,8,,Final replicate weight 134,,
get rid of,986,FINALWT135,Num,8,,Final replicate weight 135,,
get rid of,987,FINALWT136,Num,8,,Final replicate weight 136,,
get rid of,988,FINALWT137,Num,8,,Final replicate weight 137,,
get rid of,989,FINALWT138,Num,8,,Final replicate weight 138,,
get rid of,990,FINALWT139,Num,8,,Final replicate weight 139,,
get rid of,991,FINALWT140,Num,8,,Final replicate weight 140,,
get rid of,992,FINALWT141,Num,8,,Final replicate weight 141,,
get rid of,993,FINALWT142,Num,8,,Final replicate weight 142,,
get rid of,994,FINALWT143,Num,8,,Final replicate weight 143,,
get rid of,995,FINALWT144,Num,8,,Final replicate weight 144,,
get rid of,996,FINALWT145,Num,8,,Final replicate weight 145,,
get rid of,997,FINALWT146,Num,8,,Final replicate weight 146,,
get rid of,998,FINALWT147,Num,8,,Final replicate weight 147,,
get rid of,999,FINALWT148,Num,8,,Final replicate weight 148,,
get rid of,1000,FINALWT149,Num,8,,Final replicate weight 149,,
get rid of,1001,FINALWT150,Num,8,,Final replicate weight 150,,
get rid of,1002,FINALWT151,Num,8,,Final replicate weight 151,,
get rid of,1003,FINALWT152,Num,8,,Final replicate weight 152,,
get rid of,1004,FINALWT153,Num,8,,Final replicate weight 153,,
get rid of,1005,FINALWT154,Num,8,,Final replicate weight 154,,
get rid of,1006,FINALWT155,Num,8,,Final replicate weight 155,,
get rid of,1007,FINALWT156,Num,8,,Final replicate weight 156,,
get rid of,1008,FINALWT157,Num,8,,Final replicate weight 157,,
get rid of,1009,FINALWT158,Num,8,,Final replicate weight 158,,
get rid of,1010,FINALWT159,Num,8,,Final replicate weight 159,,
get rid of,1011,FINALWT160,Num,8,,Final replicate weight 160,,
get rid of,1012,FINALWT161,Num,8,,Final replicate weight 161,,
get rid of,1013,FINALWT162,Num,8,,Final replicate weight 162,,
get rid of,1014,FINALWT163,Num,8,,Final replicate weight 163,,
get rid of,1015,FINALWT164,Num,8,,Final replicate weight 164,,
get rid of,1016,FINALWT165,Num,8,,Final replicate weight 165,,
get rid of,1017,FINALWT166,Num,8,,Final replicate weight 166,,
get rid of,1018,FINALWT167,Num,8,,Final replicate weight 167,,
get rid of,1019,FINALWT168,Num,8,,Final replicate weight 168,,
get rid of,1020,FINALWT169,Num,8,,Final replicate weight 169,,
get rid of,1021,FINALWT170,Num,8,,Final replicate weight 170,,
get rid of,1022,FINALWT171,Num,8,,Final replicate weight 171,,
get rid of,1023,FINALWT172,Num,8,,Final replicate weight 172,,
get rid of,1024,FINALWT173,Num,8,,Final replicate weight 173,,
get rid of,1025,FINALWT174,Num,8,,Final replicate weight 174,,
get rid of,1026,FINALWT175,Num,8,,Final replicate weight 175,,
get rid of,1027,FINALWT176,Num,8,,Final replicate weight 176,,
get rid of,1028,FINALWT177,Num,8,,Final replicate weight 177,,
get rid of,1029,FINALWT178,Num,8,,Final replicate weight 178,,
get rid of,1030,FINALWT179,Num,8,,Final replicate weight 179,,
get rid of,1031,FINALWT180,Num,8,,Final replicate weight 180,,
get rid of,1032,FINALWT181,Num,8,,Final replicate weight 181,,
get rid of,1033,FINALWT182,Num,8,,Final replicate weight 182,,
get rid of,1034,FINALWT183,Num,8,,Final replicate weight 183,,
get rid of,1035,FINALWT184,Num,8,,Final replicate weight 184,,
get rid of,1036,FINALWT185,Num,8,,Final replicate weight 185,,
get rid of,1037,FINALWT186,Num,8,,Final replicate weight 186,,
get rid of,1038,FINALWT187,Num,8,,Final replicate weight 187,,
get rid of,1039,FINALWT188,Num,8,,Final replicate weight 188,,
get rid of,1040,FINALWT189,Num,8,,Final replicate weight 189,,
get rid of,1041,FINALWT190,Num,8,,Final replicate weight 190,,
get rid of,1042,FINALWT191,Num,8,,Final replicate weight 191,,
get rid of,1043,FINALWT192,Num,8,,Final replicate weight 192,,
get rid of,1044,FINALWT193,Num,8,,Final replicate weight 193,,
get rid of,1045,FINALWT194,Num,8,,Final replicate weight 194,,
get rid of,1046,FINALWT195,Num,8,,Final replicate weight 195,,
get rid of,1047,FINALWT196,Num,8,,Final replicate weight 196,,
get rid of,1048,FINALWT197,Num,8,,Final replicate weight 197,,
10,1049,HDD65,Num,8,,Heating degree days (base 65),,
10,1050,CDD65,Num,8,,Cooling degree days (base 65),,
10,1051,MFUSED,Char,1,$YESNO.,Any major fuel used,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1052,MFBTU,Num,8,,Annual major fuel consumption (thous Btu),,
10,1053,MFEXP,Num,8,,Annual major fuel expenditures ($),,
10,1054,ELCNS,Num,8,,Annual electricity consumption (kWh),,
10,1055,ELBTU,Num,8,,Annual electricity consumption (thous Btu),,
10,1056,ELEXP,Num,8,,Annual electricity expenditures ($),,
10,1057,NGCNS,Num,8,,Annual natural gas consumption (ccf),,
10,1058,NGBTU,Num,8,,Annual natural gas consumption (thous Btu),,
10,1059,NGEXP,Num,8,,Annual natural gas expenditures ($),,
10,1060,FKCNS,Num,8,,Annual fuel oil consumption (gallons),,
10,1061,FKBTU,Num,8,,Annual fuel oil consumption (thous Btu),,
10,1062,FKEXP,Num,8,,Annual fuel oil expenditures ($),,
10,1063,DHUSED,Char,1,$YESNO.,District heat (steam or hot water) used,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1064,DHHT1,Char,1,$YESNO.,District heat used for main heating,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1065,DHHT2,Char,1,$YESNO.,District heat used for secondary heating,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1066,DHCOOL,Char,1,$YESNO.,District heat used for cooling,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1067,DHCOOK,Char,1,$YESNO.,District heat used for cooking,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1068,DHWATR,Char,1,$YESNO.,District heat used for water heating,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1069,DHMANU,Char,1,$YESNO.,District heat used for manufacturing,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1070,DHOTH,Char,1,$YESNO.,District heat used for some other use,"'1' = 'Yes'
'2' = 'No'
Missing = Not applicable",
10,1071,DHCNS,Num,8,,Annual district heat consumption (thous lbs),,
10,1072,DHBTU,Num,8,,Annual district heat consumption (thous Btu),,
10,1073,DHEXP,Num,8,,Annual district heat expenditures ($),,
10,1074,ZMFBTU,Char,1,$ZVARCE.,Imputed major fuels consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
10,1075,ZMFEXP,Char,1,$ZVARCE.,Imputed major fuels expenditures,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
10,1076,ZELCNS,Char,1,$ZVARCE.,Imputed electricity consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
10,1077,ZELEXP,Char,1,$ZVARCE.,Imputed electricity expenditures,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
10,1078,ZNGCNS,Char,1,$ZVARCE.,Imputed natural gas consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
10,1079,ZNGEXP,Char,1,$ZVARCE.,Imputed natural gas expenditures,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
10,1080,ZFKCNS,Char,1,$ZVARCE.,Imputed fuel oil consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
10,1081,ZFKEXP,Char,1,$ZVARCE.,Imputed fuel oil expenditures,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
10,1082,ZDHCNS,Char,1,$ZVARCE.,Imputed district heat consumption,"'0' = 'Reported'
'1' = 'Estimated for strip center'
'2' = 'Imputed'
'3' = 'Estimated using price'
'9' = 'Inapplicable'",
